날짜,제목,언론사,URL
2025.05.07 19:28,"[바이오게시판] 종근당, 50여 년 만에 새로운 기업 이미지 공개 등",조선비즈,https://finance.naver.com/item/news_read.naver?article_id=0001075166&office_id=366&code=068270&page=1&sm=
2025.05.07 19:10,"항공주, 미국발 호재에 급등",국제신문,https://finance.naver.com/item/news_read.naver?article_id=0000106344&office_id=658&code=068270&page=1&sm=
2025.05.07 18:37,"해외 AI 활용 신약개발 활발 ""한국도 경쟁력 확보 나서야""",파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005346216&office_id=014&code=068270&page=1&sm=
2025.05.07 17:55,트럼프 관세 날벼락에…美 제약·바이오株 줄하락,매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005488426&office_id=009&code=068270&page=1&sm=
2025.05.07 17:45,신약 마일스톤은 무풍지대…빅파마 '韓 R&D 여력' 줄어들 수도,서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004482426&office_id=011&code=068270&page=1&sm=
2025.05.07 17:32,"코스피, 미-중 협상 재개에도 의약품관세가 발목...14p↑ 강보합 마...",조세일보,https://finance.naver.com/item/news_read.naver?article_id=0002358463&office_id=123&code=068270&page=1&sm=
2025.05.07 17:13,[트럼프 스트레스] 미중 무역협상 기대감과 FOMC 관망세 혼재…국내 ...,데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002953352&office_id=119&code=068270&page=1&sm=
2025.05.07 17:00,"""이재명 재판 연기"" 이 소식에 30% 뛰었다…테마주 줄줄이 상한가",머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005190579&office_id=008&code=068270&page=1&sm=
2025.05.07 16:54,"코스피, 미중 무역협상 기대감에도 강보합 마감…한화에어로 `급등`",디지털타임스,https://finance.naver.com/item/news_read.naver?article_id=0002952928&office_id=029&code=068270&page=1&sm=
2025.05.07 16:46,"코스피, 미·중 회담 기대감에 2570선 회복…외인·기관 순매수(종합)",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013227217&office_id=003&code=068270&page=1&sm=
2025.05.07 16:44,미중 협상 소식에 코스피 2570대 회복…외인 ‘사자세’ [투자360],헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002467722&office_id=016&code=068270&page=2&sm=
2025.05.07 16:43,"코스피, 외인·기관 쌍끌이에 상승…2570선 '회복'",아시아경제,https://finance.naver.com/item/news_read.naver?article_id=0005588730&office_id=277&code=068270&page=2&sm=
2025.05.07 16:40,"바이오코리아 2025 개막, ""20년새 K-바이오 위상 대폭 상승""",이데일리,https://finance.naver.com/item/news_read.naver?article_id=0006007097&office_id=018&code=068270&page=2&sm=
2025.05.07 16:30,의약품 관세도 임박…짙게 깔린 FOMC 경계감 [마켓인사이트],한국경제TV,https://finance.naver.com/item/news_read.naver?article_id=0001208374&office_id=215&code=068270&page=2&sm=
2025.05.07 16:29,"코스피, 외국인·기관 매수에 상승 마감…한화에어로 시총 5위 등극",TV조선,https://finance.naver.com/item/news_read.naver?article_id=0000525970&office_id=448&code=068270&page=2&sm=
2025.05.07 16:29,"[마켓뷰] 연휴 끝나고 돌아온 외인… 코스피, 한 달 만에 2570선 ...",조선비즈,https://finance.naver.com/item/news_read.naver?article_id=0001075117&office_id=366&code=068270&page=2&sm=
2025.05.07 16:24,"코스피, 미중 무역협상 기대·FOMC 경계감 혼재 2,570대 상승(종...",연합뉴스,https://finance.naver.com/item/news_read.naver?article_id=0015373854&office_id=001&code=068270&page=2&sm=
2025.05.07 16:20,"[증시 인사이트] 트럼프 관세에 흔들리는 뉴욕증시…""큰 발표"" 내용은....",SBS Biz,https://finance.naver.com/item/news_read.naver?article_id=0000439098&office_id=374&code=068270&page=2&sm=
2025.05.07 16:13,美의약품 관세 예고에 바이오株 하락…삼성바이오 4%↓(종합),연합뉴스,https://finance.naver.com/item/news_read.naver?article_id=0015373814&office_id=001&code=068270&page=2&sm=
2025.05.07 16:00,"4일 쉰 코스피, 외인·기관 매수 속 강보합…환율 변동성 확대",더팩트,https://finance.naver.com/item/news_read.naver?article_id=0000387813&office_id=629&code=068270&page=2&sm=
2025.05.07 15:51,[르포] '유한양행·셀트리온' 출격…20주년 '바이오 코리아 2025'...,머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005190495&office_id=008&code=068270&page=3&sm=
2025.05.07 15:48,"코스피, 외인·기관 매수에 상승 마감…코스닥도 상승 반전",이데일리,https://finance.naver.com/item/news_read.naver?article_id=0006007044&office_id=018&code=068270&page=3&sm=
2025.05.07 15:47,"셀트리온, 미국 재고 6개월분 추가... 바이오협회, ""의약품 관세 면...",한국일보,https://finance.naver.com/item/news_read.naver?article_id=0000863405&office_id=469&code=068270&page=3&sm=
2025.05.07 15:44,셀트리온 “美 관세 영향 최소화 전략 갖춰…15개월분 재고 이전 완료....,세계일보,https://finance.naver.com/item/news_read.naver?article_id=0004033451&office_id=022&code=068270&page=3&sm=
2025.05.07 15:07,코스피 제한적 상승…기관 폭풍 매수,SBS Biz,https://finance.naver.com/item/news_read.naver?article_id=0000439072&office_id=374&code=068270&page=3&sm=
2025.05.07 14:48,'무풍지대' 의약품도 관세…제약주 운명은,뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013226668&office_id=003&code=068270&page=3&sm=
2025.05.07 14:39,"셀트리온, 美 학회서 짐펜트라 3상 사후분석 결과 공개..처방 선호도 ...",파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005346009&office_id=014&code=068270&page=3&sm=
2025.05.07 13:58,"코스피, 2560선에서 강보합… 원/달러 환율 1390원대 기록",머니S,https://finance.naver.com/item/news_read.naver?article_id=0001075271&office_id=417&code=068270&page=3&sm=
2025.05.07 13:39,"코스피, 외인·기관 매수 속 강세…코스닥은 하락",이데일리,https://finance.naver.com/item/news_read.naver?article_id=0006006913&office_id=018&code=068270&page=3&sm=
2025.05.07 13:21,BIO KOREA 2025 개막…55개국 700개 기업 참여,뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008234919&office_id=421&code=068270&page=3&sm=
2025.05.07 11:43,"코스피, 기관·외인 ‘사자’에 2560선 강보합세",조선비즈,https://finance.naver.com/item/news_read.naver?article_id=0001075011&office_id=366&code=068270&page=4&sm=
2025.05.07 11:36,"코스피, FOMC 경계감에 상승폭 제한…뉴욕증시 이틀 연속 하락",SBS Biz,https://finance.naver.com/item/news_read.naver?article_id=0000439024&office_id=374&code=068270&page=4&sm=
2025.05.07 11:29,[ET라씨로] 美 의약품 관세 예고…삼성바이오 등 바이오株 약세,전자신문,https://finance.naver.com/item/news_read.naver?article_id=0003309905&office_id=030&code=068270&page=4&sm=
2025.05.07 11:25,"코스피, 장중 2,560대 제한적 상승…코스닥 낙폭 축소",연합뉴스,https://finance.naver.com/item/news_read.naver?article_id=0015372778&office_id=001&code=068270&page=4&sm=
2025.05.07 11:25,"셀트리온 ""짐펜트라 임상 3상 사후분석서 유효성 데이터 확보""(종합)",연합뉴스,https://finance.naver.com/item/news_read.naver?article_id=0015372781&office_id=001&code=068270&page=4&sm=
2025.05.07 11:22,"코스피, 미중 협상 소식에 2570선 제한적 상승…코스닥은 하락",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005128348&office_id=015&code=068270&page=4&sm=
2025.05.07 11:21,"셀트리온, ‘美 관세’ 맞서 현지 공장 추진",헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002467492&office_id=016&code=068270&page=4&sm=
2025.05.07 11:03,"셀트리온 짐펜트라, 美 소화기학회 의료진 호평에 처방 확대 속도",조세일보,https://finance.naver.com/item/news_read.naver?article_id=0002358420&office_id=123&code=068270&page=4&sm=
2025.05.07 10:59,트럼프 '관세 예고' 한 마디에…바이오株 하락세[이런국장 저런주식],서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004482232&office_id=011&code=068270&page=4&sm=
2025.05.07 10:56,"'셀트리온·삼바' 제약회사 트럼프 관세 사정권 ""확대 해석 경계해야.....",YTN,https://finance.naver.com/item/news_read.naver?article_id=0002189767&office_id=052&code=068270&page=4&sm=
2025.05.07 10:26,'FOMC 경계감' 코스피 2570선 횡보..코스닥 하락 [fn오전시황...,파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005345834&office_id=014&code=068270&page=5&sm=
2025.05.07 10:17,"[시황] 코스피, FOMC·의약품 관세 경계감에 관망세…코스닥 약보합",데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002953100&office_id=119&code=068270&page=5&sm=
2025.05.07 10:16,Trump Eyes Drug Tariffs-What It Means f...,이데일리,https://finance.naver.com/item/news_read.naver?article_id=0006006705&office_id=018&code=068270&page=5&sm=
2025.05.07 10:15,"'미중 협상 기대감' 코스피, 장중 2580선 돌파…외인·기관 유입",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013225732&office_id=003&code=068270&page=5&sm=
2025.05.07 10:07,"코스피, 소폭 상승 출발…FOMC·트럼프 관세 변수에 상단 제한",이코노미스트,https://finance.naver.com/item/news_read.naver?article_id=0000077501&office_id=243&code=068270&page=5&sm=
2025.05.07 09:45,[서울데이터랩]개장 직후 인기 검색 종목 20選,서울신문,https://finance.naver.com/item/news_read.naver?article_id=0003539272&office_id=081&code=068270&page=5&sm=
2025.05.07 09:30,"코스피, 2560선 강보합권 등락…환율 6개월만에 1380원선 [영상]",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005128272&office_id=015&code=068270&page=5&sm=
2025.05.07 09:20,연휴 끝나고 기지개 켠 코스피…항공·조선·방산 테마 '활짝',머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005190206&office_id=008&code=068270&page=5&sm=
2025.05.07 08:19,"""‘애니판 틱톡’ 만든다"" 네이버웹툰 '승부수'…""조달 자금 M&A에 ...",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004482093&office_id=011&code=068270&page=5&sm=
2025.05.07 07:31,[마켓 프리뷰] 트럼프 으름장에 또 '깜짝'…이번 주 국내증시 전망은....,SBS Biz,https://finance.naver.com/item/news_read.naver?article_id=0000438960&office_id=374&code=068270&page=5&sm=
2025.05.07 07:01,"""5년 뒤 신약 매출 비중 40%"" 셀트리온의 빅파마 도약 청사진",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004482064&office_id=011&code=068270&page=6&sm=
2025.05.07 05:31,제약·바이오업계 긴장… '연 100억弗 목표' 의약품 수출 찬물 끼얹을...,서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004482038&office_id=011&code=068270&page=6&sm=
2025.05.07 03:06,트럼프 “2주내 의약품에 관세”… 韓제약사 타격 우려,동아일보,https://finance.naver.com/item/news_read.naver?article_id=0003633254&office_id=020&code=068270&page=6&sm=
2025.05.06 21:00,또 관세전쟁 불 붙인 트럼프…“2주내 의약품 관세 발표”,매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005487854&office_id=009&code=068270&page=6&sm=
2025.05.06 20:40,트럼프 “의약품 관세 2주 내 발표”…K바이오 성장세에 ‘찬물’,경향신문,https://finance.naver.com/item/news_read.naver?article_id=0003367744&office_id=032&code=068270&page=6&sm=
2025.05.06 17:41,"셀트리온, ADC·다중항체 '쌍두마차'…글로벌 항암신약 출사표[바이오....",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481939&office_id=011&code=068270&page=6&sm=
2025.05.06 16:10,"트럼프 ""2주 내 의약품 관세 발표""…영화관세는 하루 만에 후퇴",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127996&office_id=015&code=068270&page=6&sm=
2025.05.06 16:03,"다음은 의약품…트럼프 ""2주내 큰 발표 있을 것""",매일신문,https://finance.naver.com/item/news_read.naver?article_id=0000946112&office_id=088&code=068270&page=6&sm=
2025.05.06 13:01,바이오시밀러 공세에 애브비 '휴미라' 1분기 美 매출 58% 급감,서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481848&office_id=011&code=068270&page=6&sm=
2025.05.06 07:01,"""빅파마 매년 연구개발에 20조 투자하는데 한국 2000억도 안돼""",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481756&office_id=011&code=068270&page=6&sm=
2025.05.06 07:00,공매도 주요 타깃은 '이 종목'…골드만삭스·메리츠 등이 노렸다,머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005189870&office_id=008&code=068270&page=7&sm=
2025.05.06 06:01,"주식·코인 투자, 성별 차 뚜렷···남성 ‘위험추구’ vs 여성 ‘안정...",경향신문,https://finance.naver.com/item/news_read.naver?article_id=0003367632&office_id=032&code=068270&page=7&sm=
2025.05.05 10:00,[머니디렉터] 유행처럼 번지는 감액배당 릴레이,머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005189737&office_id=008&code=068270&page=7&sm=
2025.05.05 07:08,"트럼프 장남, 정용진 만나고 이재용은 안 만났다 [잇슈 머니]",KBS,https://finance.naver.com/item/news_read.naver?article_id=0011944966&office_id=056&code=068270&page=7&sm=
2025.05.05 06:00,판교·송도 첨단산단 인접 '콤팩트시티' 집값 꾸준히 상승,뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013223037&office_id=003&code=068270&page=7&sm=
2025.05.04 21:38,"'지금 역사적 저점'…""이 회사 담아라"" 증권 고수의 조언 [노정동의 ...",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127564&office_id=015&code=068270&page=7&sm=
2025.05.04 18:01,'14조원' 수출 대박 터지자…'지금 살까요' 개미들 우르르,한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127525&office_id=015&code=068270&page=7&sm=
2025.05.04 05:31,글로벌 매출 1위 '키트루다' 아성 흔들리나…복제약 개발 각축전,서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481467&office_id=011&code=068270&page=7&sm=
2025.05.03 19:59,사법리스크 급부상한 ‘압도적 1위’...‘롤러코스터’ 탄 이재명 [이....,매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005486789&office_id=009&code=068270&page=7&sm=
2025.05.03 09:00,"美 관세폭탄, 한국 바이오산업 노린다",주간조선,https://finance.naver.com/item/news_read.naver?article_id=0000049668&office_id=053&code=068270&page=7&sm=
2025.05.03 07:00,세계 바이오 강자들 서울 집결…'바이오 코리아'서 비즈니스 기회 모.....,뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008229344&office_id=421&code=068270&page=8&sm=
2025.05.02 18:07,"""셀트리온 불법파견 아냐"" 뒤집힌 판결…제약업계 안도",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127120&office_id=015&code=068270&page=8&sm=
2025.05.02 17:16,"""관세 협상 기대감""…코스피 강보합 마감[마감 시황]",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013220873&office_id=003&code=068270&page=8&sm=
2025.05.02 17:03,"연휴 앞둔 코스피·코스닥, 상승 마감… SK하이닉스 4.79%↑",머니S,https://finance.naver.com/item/news_read.naver?article_id=0001074861&office_id=417&code=068270&page=8&sm=
2025.05.02 16:46,"코스피, 미-중 협상 재개에도 연휴 전 관망세... 3p '↑' 강보합...",조세일보,https://finance.naver.com/item/news_read.naver?article_id=0002358307&office_id=123&code=068270&page=8&sm=
2025.05.02 16:24,"코스피, 4일 휴장 앞두고 강보합 마감…환율 1400원대 '뚝'",더팩트,https://finance.naver.com/item/news_read.naver?article_id=0000387174&office_id=629&code=068270&page=8&sm=
2025.05.02 16:20,"[시황] 연휴 앞둔 코스피, 관망세 속 강보합…2550선 마무리",데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002952291&office_id=119&code=068270&page=8&sm=
2025.05.02 16:10,"연휴 앞둔 증시, 관망세…이재명 울고, 한덕수 웃었다[시황종합]",뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008228883&office_id=421&code=068270&page=8&sm=
2025.05.02 16:08,"황금연휴 앞둔 韓증시, 호실적·관세 협상 진전에 동반 상승",아시아경제,https://finance.naver.com/item/news_read.naver?article_id=0005587390&office_id=277&code=068270&page=8&sm=
2025.05.02 15:48,"코스피, 2550선에서 마감…원·달러 환율 1400원대 중반으로",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127003&office_id=015&code=068270&page=8&sm=
2025.05.02 14:18,美 경기 충격에도…아슬아슬한 균형 [마켓인사이트],한국경제TV,https://finance.naver.com/item/news_read.naver?article_id=0001208004&office_id=215&code=068270&page=9&sm=
2025.05.02 10:29,[시황] 정국 불안에 투심 위축…코스피 2550대 약보합 출발,데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002952106&office_id=119&code=068270&page=9&sm=
2025.05.02 10:28,"""나스닥 살아나는데""…코스피는 2550대 약보합",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013219572&office_id=003&code=068270&page=9&sm=
2025.05.02 10:14,"등락 반복 코스피, 0.04% 상승세… SK하이닉스 1.86% 올라",머니S,https://finance.naver.com/item/news_read.naver?article_id=0001074708&office_id=417&code=068270&page=9&sm=
2025.05.02 10:13,"셀트리온, 美 암학회서 ADC 이중 페이로드 플랫폼 공개",아이뉴스24,https://finance.naver.com/item/news_read.naver?article_id=0000929368&office_id=031&code=068270&page=9&sm=
2025.05.02 10:11,"코스피, 美 증시 훈풍에도 정치 불확실성 확대 하락 출발…환율은↑",더팩트,https://finance.naver.com/item/news_read.naver?article_id=0000386989&office_id=629&code=068270&page=9&sm=
2025.05.02 09:50,코스피 2550대 등락…코스닥 강세 전환,아시아경제,https://finance.naver.com/item/news_read.naver?article_id=0005587124&office_id=277&code=068270&page=9&sm=
2025.05.02 09:29,'징검다리 휴장' 속 코스피 관망세…'정치 테마주'는 들썩[개장시황],뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008227598&office_id=421&code=068270&page=9&sm=
2025.05.02 09:15,"'정치 불확실성 확대' 코스피·코스닥, 하락 출발…환율↑",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005126817&office_id=015&code=068270&page=9&sm=
2025.05.02 09:13,혼돈의 국내정치…코스피·코스닥 하락 출발,머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005188980&office_id=008&code=068270&page=9&sm=
2025.05.01 20:51,"""작년 의약품 수출 대박""?올해는 트럼프가 '암초'",아이뉴스24,https://finance.naver.com/item/news_read.naver?article_id=0000929283&office_id=031&code=068270&page=10&sm=
2025.05.01 16:11,'AACR 2025'서 돋보인 K-항암제…눈도장 제대로 찍었다,머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005188777&office_id=008&code=068270&page=10&sm=
2025.05.01 14:45,공매도 비중 상위 종목 줄줄이 하락…잔고도 증가세,이데일리,https://finance.naver.com/item/news_read.naver?article_id=0006002849&office_id=018&code=068270&page=10&sm=
2025.05.01 14:29,‘트럼프 관세’ 공포에 빅파마 美 공격 투자… 韓CDMO도 ‘긴장’,서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004480720&office_id=011&code=068270&page=10&sm=
2025.05.01 13:54,[경제읽기] 관세 역풍?…미국 1분기 충격의 역성장,연합뉴스TV,https://finance.naver.com/item/news_read.naver?article_id=0000736566&office_id=422&code=068270&page=10&sm=
2025.05.01 11:20,“트럼프 Jr. 만나자” 재계총수 총출동…對美소통 물꼬 기대감,헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002465711&office_id=016&code=068270&page=10&sm=
2025.05.01 08:25,한은 양적완화 카드 검토… 삼성전자 HBM 부진에 반도체 영업익 급감....,서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004480615&office_id=011&code=068270&page=10&sm=
2025.05.01 08:00,"한국 찾은 트럼프 실세, 국내 총수와 릴레이 미팅… 美 바이오·IT 협...",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004480605&office_id=011&code=068270&page=10&sm=
2025.05.01 06:23,"'최고의 100일 vs 최악의 100일' 美 3년만에 역성장, 트럼프 ...",YTN,https://finance.naver.com/item/news_read.naver?article_id=0002187815&office_id=052&code=068270&page=10&sm=
2025.05.01 06:05,"""정용진 '민간 외교' 빛났다""…트럼프 주니어-韓 재계 만남 '일등공신...",뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008225234&office_id=421&code=068270&page=10&sm=
